id_equipo	ip_equipo	nem_equipo	grupo	tipo	consultar	activo
332	10.199.21.228	CCARCRGCN1W1N01A01END1	CR_METRO	huawei	SI	
333	10.199.25.37	CCARCRKCN1W1N01A01END1	CR_METRO	huawei	SI	
334	10.199.21.98	CCARCRLCN1W1N01A01END1	CR_METRO	huawei	SI	
335	10.199.21.101	CCARCRLON1W1N01A01END1	CR_METRO	huawei	SI	
336	10.199.21.231	CCARCROCN1W1N01A01END1	CR_METRO	huawei	SI	
337	10.192.9.253	CCARCRPIN1T1FFM1	CR_METRO		SI	
338	10.199.21.102	CCARCRQIN1W1N01A01END1	CR_METRO	huawei	SI	
339	10.199.21.88	CCARCRRAN1W1N01A01END1	CR_METRO	huawei	SI	
340	10.199.25.181	CCARCRRCN1W1N01A01END1	CR_METRO	huawei	SI	
341	10.199.21.4	CCARCRSBN1W1N01A01END1	CR_METRO	huawei	SI	
342	10.192.9.254	CCARCRSCN1T1FFM1	CR_METRO		SI	
343	10.199.25.183	CCARCRSEN1W1N01A01END1	CR_METRO	huawei	SI	
344	10.199.21.99	CCARCRSNN1W1N01A01END1	CR_METRO	huawei	SI	
345	10.199.21.7	CCARCRTBN1W1N01A01END1	CR_METRO	huawei	SI	
346	10.199.21.20	CCARCRUTN1W1N01A01END1	CR_METRO	huawei	SI	
347	10.199.21.93	CCARCRZFN1W1N01A01END1	CR_METRO	huawei	SI	
348	10.199.21.84	CGUACRAGN1W1N01A01END1	CR_METRO	huawei	SI	
349	10.199.25.124	CGUACRCAN1W1N01A01END1	CR_METRO	huawei	SI	
350	10.199.21.86	CGUACRCBN1W1N01A01END1	CR_METRO	huawei	SI	
351	10.199.25.116	CGUACRCHN1W1N01A01END1	CR_METRO	huawei	SI	
352	10.199.25.36	CGUACRPAN1W1N1A01END1	CR_METRO	huawei	SI	
353	10.199.21.91	CGUACRQTN1W1N01A01END1	CR_METRO	huawei	SI	
354	10.199.21.236	CGUACRSIN1W1N01A01END1	CR_METRO	huawei	SI	
355	10.199.21.82	CGUACRT3N1W1N01A01END1	CR_METRO	huawei	SI	
356	10.199.21.90	CGUACRTAN1W1N01A01END1	CR_METRO	huawei	SI	
357	10.199.21.83	CGUACRTEN1W1N01A01END1	CR_METRO	huawei	SI	
358	10.199.21.87	CGUACRTON1W1N01A01END1	CR_METRO	huawei	SI	
359	10.199.25.120	CGUACRVRN1W1N01A01END1	CR_METRO	huawei	SI	
360	10.199.18.39	CJIMCRHTN1W1N01A01END1	CR_METRO	huawei	SI	
361	10.199.18.37	CJIMCRPTN1W1N01A01END1	CR_METRO	huawei	SI	
362	10.199.18.35	CJIMCRSJN1W1N01A01END1	CR_METRO	huawei	SI	
363	10.199.18.34	CJIMCRSMN1W1N01A01END1	CR_METRO	huawei	SI	
364	10.199.21.18	CORECRCAN1W1N01A01END1	CR_METRO	huawei	SI	
365	10.199.21.8	CORECRCNN1W1N01A01END1	CR_METRO	huawei	SI	
366	10.199.21.5	CORECRCON1W1N01A01END1	CR_METRO	huawei	SI	
367	10.199.21.6	CORECRCTN1W1N01A01END1	CR_METRO	huawei	SI	
368	10.199.0.137	CORECRGUN1T1IRM1	CR_METRO	cisco_ios	SI	
369	10.199.21.3	CORECRSRN1W1N01A01END1	CR_METRO	huawei	SI	
370	10.199.21.238	CPARCRABN1W1N01A01END1	CR_METRO	huawei	SI	
371	10.199.25.126	CPARCRANN1W1N01A01END1	CR_METRO	huawei	SI	
372	10.199.18.36	CPARCRCAN1W1N01A01END1	CR_METRO	huawei	SI	
373	10.199.21.21	CPARCREQN1W1N01A01END1	CR_METRO	huawei	SI	
374	10.199.21.22	CPARCRETN1W1N01A01END1	CR_METRO	huawei	SI	
375	10.199.21.19	CPARCRMPN1W1N01A01END1	CR_METRO	huawei	SI	
376	10.199.18.40	CPARCRORN1W1N01A01END1	CR_METRO	huawei	SI	
377	10.199.21.235	CPARCRPAN1W1N01A01END1	CR_METRO	huawei	SI	
378	10.199.21.23	CPARCRPCN1W1N01A01END1	CR_METRO	huawei	SI	
379	10.199.21.24	CPARCRPSN1W1N01A01END1	CR_METRO	huawei	SI	
380	10.199.21.233	CPARCRSLN1W1N01A01END1	CR_METRO	huawei	SI	
381	10.199.21.237	CPARCRSPN1W1N01A01END1	CR_METRO	huawei	SI	
382	10.199.21.234	CPARCRSUN1W1N01A01END1	CR_METRO	huawei	SI	
383	10.199.18.41	CTURCRARN1W1N01A01END1	CR_METRO	huawei	SI	
384	10.199.19.220	CTURCRAZN1W1N01A01END1	CR_METRO	huawei	SI	
385	10.199.19.210	CTURCRCTN1W1N01A01END1	CR_METRO	huawei	SI	
386	10.199.19.215	CTURCRGUN1W1N01A01END1	CR_METRO	huawei	SI	
387	10.199.19.219	CTURCRNBN1W1N01A01END1	CR_METRO	huawei	SI	
388	10.199.19.221	CTURCRPAN1W1N01A01END1	CR_METRO	huawei	SI	
389	10.199.25.210	CTURCRREN1W1N01A01END1	CR_METRO	huawei	SI	
390	10.199.19.214	CTURCRRTN1W1N01A01END1	CR_METRO	huawei	SI	
391	10.199.19.211	CTURCRSRN1W1N01A01END1	CR_METRO	huawei	SI	
392	10.199.19.213	CTURCRSTN1W1N01A01END1	CR_METRO	huawei	SI	
393	10.199.19.216	CTURCRSUN1W1N01A01END1	CR_METRO	huawei	SI	
394	10.199.19.222	CTURCRT2N1W1N01A01END1	CR_METRO	huawei	SI	
395	10.199.17.52	CTURCRTEN1W1N01A01END1	CR_METRO	huawei	SI	
396	10.199.25.211	CTURCRTIN1W1N01A01END1	CR_METRO	huawei	SI	
397	10.199.19.212	CTURCRTUN1W1N01A01END1	CR_METRO	huawei	SI	
398	10.199.19.218	CTURCRVNN1W1N01A01END1	CR_METRO	huawei	SI	
399	10.199.16.238	CUNICRACN1W1N01A01END1	CR_METRO	huawei	SI	
400	10.199.21.232	CUNICRCBN1W1N01A01END1	CR_METRO	huawei	SI	
401	10.199.22.198	CUNICRCEN1W1N01A01END1	CR_METRO	huawei	SI	
402	10.199.23.174	CUNICRCMN1W1N01A01END1	CR_METRO	huawei	SI	
403	10.199.21.140	CUNICRCNN1W1N01A01END1	CR_METRO	huawei	SI	
404	10.199.21.230	CUNICRCON1W1N01A01END1	CR_METRO	huawei	SI	
405	10.199.22.197	CUNICRCSN1W1N01A01END1	CR_METRO	huawei	SI	
406	10.199.19.116	CUNICRCTN1W1N01A01END1	CR_METRO	huawei	SI	
407	10.199.22.148	CUNICRCUN1W1N01A01END1	CR_METRO	huawei	SI	
408	10.199.22.152	CUNICRDNN1W1N01A01END1	CR_METRO	huawei	SI	
409	10.199.22.153	CUNICRDON1W1N01A01END1	CR_METRO	huawei	SI	
410	10.199.21.132	CUNICRDUN1W1N01A01END1	CR_METRO	huawei	SI	
411	10.199.19.118	CUNICRFCN1W1N01A01END1	CR_METRO	huawei	SI	
412	10.199.19.123	CUNICRFIN1W1N01A01END1	CR_METRO	huawei	SI	
413	10.199.21.141	CUNICRLGN1W1N01A01END1	CR_METRO	huawei	SI	
414	10.199.21.229	CUNICROCN1W1N01A01END1	CR_METRO	huawei	SI	
415	10.199.22.119	CUNICRPCN1W1N01A01END1	CR_METRO	huawei	SI	
416	10.199.22.146	CUNICRSAN1W1N01A01END1	CR_METRO	huawei	SI	
417	10.199.23.201	CUNICRSDN1W1N01A01END1	CR_METRO	huawei	SI	
418	10.199.23.199	CUNICRSTN1W1N01A01END1	CR_METRO	huawei	SI	
419	10.199.21.133	CUNICRTAN1W1N01A01END1	CR_METRO	huawei	SI	
420	10.199.23.167	CUNICRTEN1W1N01A01END1	CR_METRO	huawei	SI	
421	10.199.23.168	CUNICRTRN1W1N01A01END1	CR_METRO	huawei	SI	
422	10.199.19.126	CUNICRVCN1W1N01A01END1	CR_METRO	huawei	SI	
423	10.199.22.85	GABACRBAN1W1N01A01END1	CR_METRO	huawei	SI	
424	10.199.22.91	GABACRBJN1W1N01A01END1	CR_METRO	huawei	SI	
425	10.199.22.94	GABACRCAN1W1N01A01END1	CR_METRO	huawei	SI	
426	10.199.22.90	GABACRL6N1W1N01A01END1	CR_METRO	huawei	SI	
427	10.199.22.92	GABACRLAN1W1N01A01END1	CR_METRO	huawei	SI	
428	10.199.22.88	GABACRLGN1W1N01A01END1	CR_METRO	huawei	SI	
429	10.199.3.68	GABACRLIN1T1IRM1	CR_METRO	cisco_ios	SI	
430	10.199.22.89	GABACRMGN1W1N01A01END1	CR_METRO	huawei	SI	
431	10.199.22.84	GABACRPON1W1N01A01END1	CR_METRO	huawei	SI	
432	10.199.22.83	GABACRSJN1W1N01A01END1	CR_METRO	huawei	SI	
433	10.199.3.132	GBAGCRBAN1T1IRM1	CR_METRO	cisco_ios	SI	
434	10.199.16.82	GBAGCRBSN1W1N01A01END1	CR_METRO	huawei	SI	
435	10.199.16.94	GBAGCRCEN1W1N01A01END1	CR_METRO	huawei	SI	
436	10.199.16.85	GBAGCRFPN1W1N01A01END1	CR_METRO	huawei	SI	
437	10.199.16.83	GBAGCRFRN1W1N01A01END1	CR_METRO	huawei	SI	
438	10.199.16.93	GBAGCRM2N1W1N01A01END1	CR_METRO	huawei	SI	
439	10.199.16.87	GBAGCRMBN1W1N01A01END1	CR_METRO	huawei	SI	
440	10.199.16.86	GBAGCRPCN1W1N01A01END1	CR_METRO	huawei	SI	
441	10.199.16.90	GBAGCRPIN1W1N01A01END1	CR_METRO	huawei	SI	
442	10.199.16.84	GBAGCRSBN1W1N01A01END1	CR_METRO	huawei	SI	
443	10.199.21.180	GCANCRC2N1W1N01A01END1	CR_METRO	huawei	SI	
444	10.199.16.92	GCANCRCCN1W1N01A01END1	CR_METRO	huawei	SI	
445	10.199.21.184	GCANCRCIN1W1N01A01END1	CR_METRO	huawei	SI	
446	10.199.21.181	GCANCREAN1W1N01A01END1	CR_METRO	huawei	SI	
447	10.199.18.82	GCANCRGUN1W1N01A01END1	CR_METRO	huawei	SI	
448	10.199.24.66	GCANCRPCN1W1N01A01END1	CR_METRO	huawei	SI	
449	10.199.18.85	GCANCRPFN1W1N01A01END1	CR_METRO	huawei	SI	
450	10.199.16.88	GCANCRRCN1W1N01A01END1	CR_METRO	huawei	SI	
451	10.199.21.187	GCANCRRON1W1N01A01END1	CR_METRO	huawei	SI	
452	10.199.16.91	GCANCRSCN1W1N01A01END1	CR_METRO	huawei	SI	
453	10.199.21.185	GCANCRSIN1W1N01A01END1	CR_METRO	huawei	SI	
454	10.199.22.87	GCANCRSMN1W1N01A01END1	CR_METRO	huawei	SI	
455	10.199.18.53	GCARCRCCN1W1N01A01END1	CR_METRO	huawei	SI	
456	10.199.18.61	GCARCRCFN1W1N01A01END1	CR_METRO	huawei	SI	
457	10.199.18.57	GCARCREAN1W1N01A01END1	CR_METRO	huawei	SI	
458	10.199.18.52	GCARCRFIN1W1N01A01END1	CR_METRO	huawei	SI	
459	10.199.24.152	GCARCRGCN1W1N01A01END1	CR_METRO	huawei	SI	
460	10.199.24.151	GCARCRHVN1W1N01A01END1	CR_METRO	huawei	SI	
461	10.199.17.156	GCARCRJON1W1N01A01END1	CR_METRO	huawei	SI	
462	10.199.18.58	GCARCRPAN1W1N01A01END1	CR_METRO	huawei	SI	
463	10.199.18.51	GCARCRPGN1W1N01A01END1	CR_METRO	huawei	SI	
464	10.199.18.59	GCARCRPPN1W1N01A01END1	CR_METRO	huawei	SI	
465	10.199.22.36	GCARCRRAN1W1N01A01END1	CR_METRO	huawei	SI	
466	10.199.20.182	GCARCRSNN1W1N01A01END1	CR_METRO	huawei	SI	
467	10.199.25.149	GCRUCRBSN1W1N01A01END1	CR_METRO	huawei	SI	
468	10.199.24.227	GCRUCRCAN1W1N01A01END1	CR_METRO	huawei	SI	
469	10.199.24.230	GCRUCRCCN1W1N01A01END1	CR_METRO	huawei	SI	
470	10.199.3.196	GCRUCRCGN1O1IRM1	CR_METRO	cisco_ios	SI	
471	10.199.24.226	GCRUCRCHN1W1N01A01END1	CR_METRO	huawei	SI	
472	10.199.24.238	GCRUCRCPN1W1N01A01END1	CR_METRO	huawei	SI	
473	10.199.24.235	GCRUCRCSN1W1N01A01END1	CR_METRO	huawei	SI	
474	10.199.24.233	GCRUCRCUN1W1N01A01END1	CR_METRO	huawei	SI	
475	10.199.24.237	GCRUCREBN1W1N01A01END1	CR_METRO	huawei	SI	
476	10.199.24.234	GCRUCRGUN1W1N01A01END1	CR_METRO	huawei	SI	
477	10.199.24.236	GCRUCRHIN1W1N01A01END1	CR_METRO	huawei	SI	
478	10.199.25.148	GCRUCRJCN1W1N01A01END1	CR_METRO	huawei	SI	
479	10.199.24.228	GCRUCRLGN1W1N01A01END1	CR_METRO	huawei	SI	
480	10.199.24.232	GCRUCRLTN1W1N01A01END1	CR_METRO	huawei	SI	
481	10.199.24.231	GCRUCRPBN1W1N01A01END1	CR_METRO	huawei	SI	
482	10.199.25.147	GCRUCRPPN1W1N01A01END1	CR_METRO	huawei	SI	
483	10.199.25.146	GCRUCRPSN1W1N01A01END1	CR_METRO	huawei	SI	
484	10.199.20.34	GCRUCRSCN1W1N01A01END1	CR_METRO	huawei	SI	
485	10.199.20.41	GCRUCRSEN1W1N01A01END1	CR_METRO	huawei	SI	
486	10.199.24.229	GCRUCRSON1W1N01A01END1	CR_METRO	huawei	SI	
487	10.199.8.217	GHOJCRHON1W1N01A01END1	CR_METRO	huawei	SI	
488	10.199.20.247	GHOJCRPCN1W1N01A01END1	CR_METRO	huawei	SI	
489	10.199.18.50	GLIBCRADN1W1N01A01END1	CR_METRO	huawei	SI	
490	10.199.18.55	GLIBCRAIN1W1N01A01END1	CR_METRO	huawei	SI	
491	10.199.21.202	GLIBCRALN1W1N01A01END1	CR_METRO	huawei	SI	
492	10.199.21.196	GLIBCRBMN1W1N01A01END1	CR_METRO	huawei	SI	
493	10.199.21.203	GLIBCRBON1W1N01A01END1	CR_METRO	huawei	SI	
494	10.199.21.201	GLIBCRGNN1W1N01A01END1	CR_METRO	huawei	SI	
495	10.199.18.62	GLIBCRGPN1W1N01A01END1	CR_METRO	huawei	SI	
496	10.199.3.242	GLIBCRGUN1O1IRM1	CR_METRO	cisco_ios	SI	
497	10.199.21.200	GLIBCRL2N1W1N01A01END1	CR_METRO	huawei	SI	
498	10.199.3.164	GLIBCRLCN1T1IRM1	CR_METRO	cisco_ios	SI	
499	10.199.21.198	GLIBCRLCN1W1N01A01END1	CR_METRO	huawei	SI	
500	10.199.21.194	GLIBCRLIN1W1N01A01END1	CR_METRO	huawei	SI	
501	10.199.21.197	GLIBCRLNN1W1N01A01END1	CR_METRO	huawei	SI	
502	10.199.21.204	GLIBCRMLN1W1N01A01END1	CR_METRO	huawei	SI	
503	10.199.21.205	GLIBCRPGN1W1N01A01END1	CR_METRO	huawei	SI	
504	10.199.18.60	GLIBCRR2N1W1N01A01END1	CR_METRO	huawei	SI	
505	10.199.18.56	GLIBCRSEN1W1N01A01END1	CR_METRO	huawei	SI	
506	10.199.16.89	GLIBCRSLN1W1N01A01END1	CR_METRO	huawei	SI	
507	10.199.18.54	GLIBCRZLN1W1N01A01END1	CR_METRO	huawei	SI	
508	10.199.21.153	GNANCRCJN1W1N01A01END1	CR_METRO	huawei	SI	
509	10.199.20.244	GNANCRCNN1W1N01A01END1	CR_METRO	huawei	SI	
510	10.199.20.254	GNANCRHPN1W1N01A01END1	CR_METRO	huawei	SI	
511	10.199.8.210	GNANCRPNN1W1N01A01END1	CR_METRO	huawei	SI	
512	10.199.20.246	GNANCRSFN1W1N01A01END1	CR_METRO	huawei	SI	
513	10.199.8.211	GNANCRSPN1W1N01A01END1	CR_METRO	huawei	SI	
514	10.199.20.194	GNICCRASN1W1N01A01END1	CR_METRO	huawei	SI	
515	10.199.18.84	GNICCRBHN1W1N01A01END1	CR_METRO	huawei	SI	
516	10.199.21.156	GNICCRBNN1W1N01A01END1	CR_METRO	huawei	SI	
517	10.199.20.226	GNICCRBQN1W1N01A01END1	CR_METRO	huawei	SI	
518	10.199.21.152	GNICCRCAN1W1N01A01END1	CR_METRO	huawei	SI	
519	10.199.8.216	GNICCRCNN1W1N01A01END1	CR_METRO	huawei	SI	
520	10.199.21.150	GNICCRCUN1W1N01A01END1	CR_METRO	huawei	SI	
521	10.199.18.83	GNICCRLBN1W1N01A01END1	CR_METRO	huawei	SI	
522	10.199.21.148	GNICCRLGN1W1N01A01END1	CR_METRO	huawei	SI	
523	10.199.21.158	GNICCRMAN1W1N01A01END1	CR_METRO	huawei	SI	
524	10.199.21.155	GNICCRMNN1W1N01A01END1	CR_METRO	huawei	SI	
525	10.199.21.157	GNICCRMRN1W1N01A01END1	CR_METRO	huawei	SI	
526	10.199.8.218	GNICCRNAN1W1N01A01END1	CR_METRO	huawei	SI	
527	10.199.21.147	GNICCRNIN1W1N01A01END1	CR_METRO	huawei	SI	
528	10.199.21.146	GNICCRONN1W1N01A01END1	CR_METRO	huawei	SI	
529	10.199.21.151	GNICCRRGN1W1N01A01END1	CR_METRO	huawei	SI	
530	10.199.8.215	GNICCRSAN1W1N01A01END1	CR_METRO	huawei	SI	
531	10.199.18.87	GNICCRSGN1W1N01A01END1	CR_METRO	huawei	SI	
532	10.199.24.156	GNICCRSLN1W1N01A01END1	CR_METRO	huawei	SI	
533	10.192.9.230	GNICCRSMN1R1FFM1	CR_METRO		SI	
534	10.199.20.242	GNICCRSMN1W1N01A01END1	CR_METRO	huawei	SI	
535	10.199.24.155	GNICCRSVN1W1N01A01END1	CR_METRO	huawei	SI	
536	10.199.24.149	GNICCRTAN1W1N1A01END1	CR_METRO	huawei	SI	
537	10.199.20.243	GNICCRTEN1W1N01A01END1	CR_METRO	huawei	SI	
538	10.199.20.245	GNICCRTON1W1N01A01END1	CR_METRO	huawei	SI	
539	10.199.21.149	GNICCRUNN1W1N01A01END1	CR_METRO	huawei	SI	
540	10.199.17.153	GSCRCRAMN1W1N01A01END1	CR_METRO	huawei	SI	
541	10.199.24.153	GSCRCRCAN1W1N01A01END1	CR_METRO	huawei	SI	
542	10.199.20.183	GSCRCRCON1W1N01A01END1	CR_METRO	huawei	SI	
543	10.199.17.157	GSCRCRDCN1W1N01A01END1	CR_METRO	huawei	SI	
544	10.199.29.210	GSCRCRDIN1W1N01A01END1	CR_METRO	huawei	SI	
545	10.199.20.189	GSCRCRFLN1W1N01A01END1	CR_METRO	huawei	SI	
546	10.199.20.188	GSCRCRFTN1W1N01A01END1	CR_METRO	huawei	SI	
547	10.199.17.229	GSCRCRHIN1R1I8M1	CR_METRO	cisco_ios	SI	
548	10.199.20.179	GSCRCRHIN1W1N01A01END1	CR_METRO	huawei	SI	
549	10.199.20.178	GSCRCRHPN1W1N01A01END1	CR_METRO	huawei	SI	
550	10.199.24.157	GSCRCRHSN1W1N01A01END1	CR_METRO	huawei	SI	
551	10.199.17.227	GSCRCRHUN1R1I8M1	CR_METRO	cisco_ios	SI	
552	10.199.20.190	GSCRCRIBN1W1N01A01END1	CR_METRO	huawei	SI	
553	10.199.17.146	GSCRCRLAN1W1N01A01END1	CR_METRO	huawei	SI	
554	10.199.20.210	GSCRCRLSN1W1N01A01END1	CR_METRO	huawei	SI	
555	10.199.24.148	GSCRCROSN1W1N01A01END1	CR_METRO	huawei	SI	
556	10.199.20.181	GSCRCRPAN1W1N01A01END1	CR_METRO	huawei	SI	
557	10.199.17.151	GSCRCRPNN1W1N01A01END1	CR_METRO	huawei	SI	
558	10.199.20.184	GSCRCRPON1W1N1A01END1	CR_METRO	huawei	SI	
559	10.199.17.158	GSCRCRPPN1W1N01A01END1	CR_METRO	huawei	SI	
560	10.199.17.150	GSCRCRPRN1W1N01A01END1	CR_METRO	huawei	SI	
561	10.199.17.148	GSCRCRPSN1W1N01A01END1	CR_METRO	huawei	SI	
562	10.199.20.180	GSCRCRPVN1W1N1A01END1	CR_METRO	huawei	SI	
563	10.199.24.158	GSCRCRR9N1W1N01A01END1	CR_METRO	huawei	SI	
564	10.199.24.146	GSCRCRRCN1W1N01A01END1	CR_METRO	huawei	SI	
565	10.199.24.147	GSCRCRRJN1W1N01A01END1	CR_METRO	huawei	SI	
566	10.199.20.185	GSCRCRRPN1W1N01A01END1	CR_METRO	huawei	SI	
567	10.199.17.155	GSCRCRRSN1W1N01A01END1	CR_METRO	huawei	SI	
568	10.199.24.150	GSCRCRSBN1W1N01A01END1	CR_METRO	huawei	SI	
569	10.199.17.226	GSCRCRSCN1R1I8M1	CR_METRO	cisco_ios	SI	
570	10.199.17.147	GSCRCRSON1W1N01A01END1	CR_METRO	huawei	SI	
571	10.199.20.211	GSCRCRSPN1W1N01A01END1	CR_METRO	huawei	SI	
572	10.199.20.187	GSCRCRSRN1W1N01A01END1	CR_METRO	huawei	SI	
573	10.199.17.154	GSCRCRTAN1W1N01A01END1	CR_METRO	huawei	SI	
574	10.199.17.149	GSCRCRTCN1W1N01A01END1	CR_METRO	huawei	SI	
575	10.199.24.154	GSCRCRTEN1W1N01A01END1	CR_METRO	huawei	SI	
576	10.199.3.166	GSCRCRVAN1T1IRM1	CR_METRO	cisco_ios	SI	
577	10.199.20.212	GSCRCRVBN1W1N01A01END1	CR_METRO	huawei	SI	
578	10.199.17.228	GSCRCRVRN1R1I8M1	CR_METRO	cisco_ios	SI	
579	10.199.17.152	GSCRCRVSN1W1N01A01END1	CR_METRO	huawei	SI	
580	10.199.20.186	GSCRCRVTN1W1N01A01END1	CR_METRO	huawei	SI	
581	10.199.21.178	GTILCRATN1W1N01A01END1	CR_METRO	huawei	SI	
582	10.199.19.146	GTILCRLAN1W1N01A01END1	CR_METRO	huawei	SI	
583	10.199.19.147	GTILCRLRN1W1N01A01END1	CR_METRO	huawei	SI	
584	10.199.21.179	GTILCRTIN1W1N01A01END1	CR_METRO	huawei	SI	
585	10.199.21.183	GTILCRTSN1W1N01A01END1	CR_METRO	huawei	SI	
586	10.199.21.186	GTILCRTTN1W1N01A01END1	CR_METRO	huawei	SI	
587	10.199.19.236	HBARCRBAN1W1N01A01END1	CR_METRO	huawei	SI	
588	10.199.23.216	HBARCRBIN1W1N01A01END1	CR_METRO	huawei	SI	
589	10.199.23.212	HBARCRBSN1W1N01A01END1	CR_METRO	huawei	SI	
590	10.199.23.99	HBARCRCCN1W1N01A01END1	CR_METRO	huawei	SI	
591	10.199.23.215	HBARCRHSN1W1N01A01END1	CR_METRO	huawei	SI	
592	10.199.19.238	HBARCRMNN1W1N01A01END1	CR_METRO	huawei	SI	
593	10.199.23.102	HBARCRMPN1W1N01A01END1	CR_METRO	huawei	SI	
594	10.199.23.104	HBARCRPSN1W1N01A01END1	CR_METRO	huawei	SI	
595	10.199.16.147	HBARCRSAN1W1N01A01END1	CR_METRO	huawei	SI	
596	10.199.16.155	HBARCRSJN1W1N01A01END1	CR_METRO	huawei	SI	
597	10.199.23.107	HBARCRSLN1W1N01A01END1	CR_METRO	huawei	SI	
598	10.199.16.151	HBARCRSPN1W1N01A01END1	CR_METRO	huawei	SI	
599	10.199.17.20	HBARCRSQN1W1N01A01END1	CR_METRO	huawei	SI	
600	10.199.17.21	HBARCRSRN1W1N01A01END1	CR_METRO	huawei	SI	
601	10.199.23.108	HBARCRSUN1W1N01A01END1	CR_METRO	huawei	SI	
602	10.199.5.19	HBELCRABN1O1IRM1	CR_METRO	cisco_ios	SI	
603	10.199.17.71	HBELCRAMN1W1N01A01END1	CR_METRO	huawei	SI	
604	10.199.18.196	HBELCRARN1W1N01A01END1	CR_METRO	huawei	SI	
605	10.199.17.74	HBELCRCCN1W1N01A01END1	CR_METRO	huawei	SI	
606	10.199.17.67	HBELCRCON1W1N01A01END1	CR_METRO	huawei	SI	
607	10.199.17.77	HBELCRCSN1W1N01A01END1	CR_METRO	huawei	SI	
608	10.199.0.201	HBELCRFHN1W1N1O1F8M1	CR_METRO	cisco_ios	SI	
609	10.199.8.23	HBELCRHAN1W1N01A01END1	CR_METRO	huawei	SI	
610	10.199.24.36	HBELCRHMN1W1N01A01END1	CR_METRO	huawei	SI	
611	10.199.23.151	HBELCRINN1W1N01A01END1	CR_METRO	huawei	SI	
612	10.199.18.199	HBELCRPMN1W1N01A01END1	CR_METRO	huawei	SI	
613	10.199.17.75	HBELCRSAN1W1N01A01END1	CR_METRO	huawei	SI	
614	10.199.17.68	HBELCRSVN1W1N01A01END1	CR_METRO	huawei	SI	
615	10.199.20.50	HBELCRTLN1W1N01A01END1	CR_METRO	huawei	SI	
616	10.199.17.72	HBELCRUBN1W1N01A01END1	CR_METRO	huawei	SI	
617	10.199.18.205	HBELCRWHN1W1N01A01END1	CR_METRO	huawei	SI	
618	10.199.17.70	HBELCRWLN1W1N01A01END1	CR_METRO	huawei	SI	
619	10.199.23.38	HFLOCRASN1W1N01A01END1	CR_METRO	huawei	SI	
620	10.199.17.22	HFLOCRBFN1W1N01A01END1	CR_METRO	huawei	SI	
621	10.199.23.46	HFLOCRBHN1W1N01A01END1	CR_METRO	huawei	SI	
622	10.199.18.202	HFLOCRCAN1W1N01A01END1	CR_METRO	huawei	SI	
623	10.199.18.197	HFLOCRCON1W1N01A01END1	CR_METRO	huawei	SI	
624	10.199.19.57	HFLOCRCSN1W1N01A01END1	CR_METRO	huawei	SI	
625	10.199.18.201	HFLOCREUN1W1N01A01END1	CR_METRO	huawei	SI	
626	10.199.18.198	HFLOCRSAN1W1N01A01END1	CR_METRO	huawei	SI	
627	10.199.18.206	HFLOCRSJN1W1N01A01END1	CR_METRO	huawei	SI	
628	10.199.23.36	HFLOCRSON1W1N01A01END1	CR_METRO	huawei	SI	
629	10.199.23.98	HHERCRA1N1W1N01A01END1	CR_METRO	huawei	SI	
630	10.199.19.59	HHERCRAHN1W1N01A01END1	CR_METRO	huawei	SI	
631	10.199.18.203	HHERCRARN1W1N01A01END1	CR_METRO	huawei	SI	
632	10.199.19.62	HHERCRASN1W1N01A01END1	CR_METRO	huawei	SI	
633	10.199.19.56	HHERCRAUN1W1N01A01END1	CR_METRO	huawei	SI	
634	10.199.16.153	HHERCRB2N1W1N01A01END1	CR_METRO	huawei	SI	
635	10.199.17.27	HHERCRBSN1W1N01A01END1	CR_METRO	huawei	SI	
636	10.199.23.43	HHERCRCAN1W1N01A01END1	CR_METRO	huawei	SI	
637	10.199.23.246	HHERCRCHN1W1N01A01END1	CR_METRO	huawei	SI	
638	10.199.8.22	HHERCRCRN1W1N01A01END1	CR_METRO	huawei	SI	
639	10.199.18.151	HHERCRCVN1W1N01A01END1	CR_METRO	huawei	SI	
640	10.199.19.229	HHERCRGHN1W1N01A01END1	CR_METRO	huawei	SI	
641	10.199.19.228	HHERCRHCN1W1N01A01END1	CR_METRO	huawei	SI	
642	10.199.23.101	HHERCRHEN1W1N01A01END1	CR_METRO	huawei	SI	
643	10.199.19.235	HHERCRHHN1W1N01A01END1	CR_METRO	huawei	SI	
644	10.199.23.100	HHERCRHON1W1N01A01END1	CR_METRO	huawei	SI	
645	10.199.8.2	HHERCRHPN1W1N01A01END1	CR_METRO	huawei	SI	
646	10.199.24.83	HHERCRLAN1W1N01A01END1	CR_METRO	huawei	SI	
647	10.199.18.146	HHERCRLUN1W1N01A01END1	CR_METRO	huawei	SI	
648	10.199.17.242	HHERCRM2N1W1N01A01END1	CR_METRO	huawei	SI	
649	10.199.17.250	HHERCRMAN1W1N01A01END1	CR_METRO	huawei	SI	
650	10.199.8.21	HHERCRMCN1W1N01A01END1	CR_METRO	huawei	SI	
651	10.199.23.217	HHERCRMDN1W1N01A01END1	CR_METRO	huawei	SI	
652	10.199.19.55	HHERCRMEN1W1N01A01END1	CR_METRO	huawei	SI	
653	10.199.18.152	HHERCRMHN1W1N01A01END1	CR_METRO	huawei	SI	
654	10.199.4.231	HHERCRMNN1W1N1O1F8M1	CR_METRO	cisco_ios	SI	
